route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1961,10,584299,,1,65084, 
1961,10,584301,,1,65091, 
1961,10,584304,,1,65089, 
1961,10,584305,,1,65083, 
1961,10,584306,,1,65085, 
1961,10,584307,,1,65084, 
1961,10,584308,,1,65091, 
1961,10,584309,,1,65088, 
1962,10,583746,Line 41 Crosstown Ride ,0,64797, 
1962,10,583745,Line 41 Crosstown Ride ,0,64796, 
1962,10,583747,Line 41 Crosstown Ride ,0,64797, 
1962,10,583748,Line 41 Crosstown Ride ,0,64796, 
1962,10,583749,Line 41 Crosstown Ride ,0,64797, 
1962,10,583750,Line 41 Crosstown Ride ,0,64796, 
1962,10,583751,Line 41 Crosstown Ride ,0,64797, 
1962,10,583752,Line 41 Crosstown Ride ,0,64796, 
1962,10,583753,Line 41 Crosstown Ride ,0,64797, 
1962,10,583754,Line 41 Crosstown Ride ,0,64796, 
1962,10,583755,Line 41 Crosstown Ride ,0,64797, 
1962,10,583756,Line 41 Crosstown Ride ,0,64796, 
1962,10,583757,Line 41 Crosstown Ride ,0,64797, 
1962,10,583758,Line 41 Crosstown Ride ,0,64796, 
1962,10,583759,Line 41 Crosstown Ride ,0,64797, 
1962,10,583760,Line 41 Crosstown Ride ,0,64796, 
1962,10,583761,Line 41 Crosstown Ride ,0,64797, 
1962,10,583762,Line 41 Crosstown Ride ,0,64796, 
1962,10,583763,Line 41 Crosstown Ride ,0,64797, 
1962,10,583764,Line 41 Crosstown Ride ,0,64796, 
1962,10,583765,Line 41 Crosstown Ride ,0,64797, 
1962,10,583766,Line 41 Crosstown Ride ,0,64796, 
1962,10,583767,Line 41 Crosstown Ride ,0,64797, 
1962,10,583768,Line 41 Crosstown Ride ,0,64796, 
1962,10,583769,Line 41 Crosstown Ride ,0,64797, 
1962,10,583770,Line 41 Crosstown Ride ,0,64796, 
1962,10,583771,Line 41 Crosstown Ride ,0,64797, 
1962,10,583772,Line 41 Crosstown Ride ,0,64796, 
1962,10,583773,Line 41 Crosstown Ride ,0,64797, 
1962,10,583774,Line 41 Crosstown Ride ,0,64796, 
1962,10,583775,Line 41 Crosstown Ride ,0,64797, 
1962,10,583776,Line 41 Crosstown Ride ,0,64796, 
1962,10,583777,Line 41 Crosstown Ride ,0,64797, 
1962,10,583778,Line 41 Crosstown Ride ,0,64796, 
1962,10,583779,Line 41 Crosstown Ride ,0,64797, 
1962,10,583780,Line 41 Crosstown Ride ,0,64796, 
1962,10,583781,Line 41 Crosstown Ride ,0,64797, 
1962,10,583782,Line 41 Crosstown Ride/ Montana Only ,0,64796, 
1962,10,583783,Line 41 Crosstown Ride ,0,64797, 
1962,10,583784,Line 41 Crosstown Ride ,0,64797, 
1962,10,583785,Line 41 Crosstown Ride/ Montana Only ,0,64797, 
1963,10,583786,Line 44 Sunset Ride,0,64798, 
1963,10,583787,Line 44 Sunset Ride,0,64798, 
1963,10,583788,Line 44 Sunset Ride,0,64798, 
1963,10,583789,Line 44 Sunset Ride,0,64795, 
1963,10,583790,Line 44 Sunset Ride,0,64798, 
1963,10,583791,Line 44 Sunset Ride,0,64662, 
1963,10,583792,Line 44 Sunset Ride,0,64795, 
1963,10,583793,Line 44 Sunset Ride,0,64798, 
1963,10,583794,Line 44 Sunset Ride,0,64662, 
1963,10,583795,Line 44 Sunset Ride,0,64795, 
1963,10,583796,Line 44 Sunset Ride,0,64798, 
1963,10,583797,Line 44 Sunset Ride,0,64662, 
1963,10,583798,Line 44 Sunset Ride,0,64795, 
1963,10,583799,Line 44 Sunset Ride,0,64798, 
1963,10,583800,Line 44 Sunset Ride,0,64662, 
1963,10,583801,Line 44 Sunset Ride,0,64795, 
1963,10,583802,Line 44 Sunset Ride,0,64798, 
1963,10,583803,Line 44 Sunset Ride,0,64662, 
1963,10,583804,Line 44 Sunset Ride,0,64795, 
1963,10,583805,Line 44 Sunset Ride,0,64798, 
1963,10,583806,Line 44 Sunset Ride,0,64662, 
1963,10,583807,Line 44 Sunset Ride,0,64795, 
1963,10,583808,Line 44 Sunset Ride,0,64798, 
1963,10,583809,Line 44 Sunset Ride,0,64662, 
1963,10,583810,Line 44 Sunset Ride,0,64795, 
1963,10,583811,Line 44 Sunset Ride,0,64798, 
1963,10,583812,Line 44 Sunset Ride,0,64662, 
1963,10,583813,Line 44 Sunset Ride,0,64795, 
1963,10,583814,Line 44 Sunset Ride,0,64798, 
1963,10,583815,Line 44 Sunset Ride,0,64662, 
1963,10,583816,Line 44 Sunset Ride,0,64795, 
1963,10,583817,Line 44 Sunset Ride,0,64798, 
1963,10,583818,Line 44 Sunset Ride,0,64662, 
1963,10,583819,Line 44 Sunset Ride,0,64795, 
1963,10,583820,Line 44 Sunset Ride,0,64798, 
1963,10,583821,Line 44 Sunset Ride,0,64662, 
1963,10,583822,Line 44 Sunset Ride,0,64795, 
1963,10,583823,Line 44 Sunset Ride,0,64662, 
1963,10,583824,Line 44 Sunset Ride,0,64795, 
1963,10,583825,Line 44 Sunset Ride,0,64662, 
1963,10,583826,Line 44 Sunset Ride,0,64795, 
1963,10,583827,Line 44 Sunset Ride,0,64662, 
